"20180827102715P040004697001001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","0","0","0","0",,"LEINCO ENTERPRISES INC 401(K) PROFIT SHARING PLAN & TRUST","001","2002-01-20","LEINCO ENTERPRISES INC",,,"10060 DAWSON CANYON ROAD",,"CORONA","CA","92883",,,,,,,,,,,,,,,,,,"330007573","9516676106","333100",,,,,,,,,,,,,,,,,,,"2018-08-27T10:26:38-0500","ALLISON LEINEN",,,,,132,110,0,36,146,0,146,99,9,,"2A2E2F2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,104,,,,,,,,,,
"20180827102803P040004697049001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","1","0","0","0",,"VERINT SYSTEMS INC. 401(K) SAVINGS PLAN","001","2007-05-01","VERINT SYSTEMS INC.",,,"175 BROADHOLLOW ROAD","SUITE 100","MELVILLE","NY","11747",,,,,,,,,,,,,,,,,,"113200514","6319629600","519100",,,,,,,,,,,,,,,,,,,"2018-08-27T06:27:53-0500","DOUGLAS ROBINSON",,,,,1999,1510,1,644,2155,0,2155,2002,0,,"2E2F2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0",,"1","1","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1473,,,,,,,,,,
"20180827102919P040144389879001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"PINE BORDER FARMS, INC. 401K PLAN & TRUST","001","2002-02-01","PINE BORDER FARMS, INC.",,,"3391 16 MILE ROAD",,"CEDAR SPRINGS","MI","49319",,,,,,,,,,,,,,,,,,"382370370","6166962940","111900",,,,,,,,,,,,,,,,,,,"2018-08-27T10:23:35-0500","CARL MOORE",,,,,4,4,0,0,4,0,4,4,0,,"2E2F2G2J2K2R3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180827103052P030156336081001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","0","0","0","0",,"KATUN CORPORATION WELFARE BENEFITS PLAN","501","1979-01-01","KATUN CORPORATION",,,"10951 BUSH LAKE ROAD",,"MINNEAPOLIS","MN","554382391",,,,,,,,,,,,,,,,,,"411335933","9529033502","335900",,,,,,,,,,,,,,,,,,,"2018-08-24T15:16:23-0500","WILLIAM MCINTYRE",,,,,104,136,4,0,140,,,,,,,"4A4B4D4E4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,99,"2",,,,,,,,,
"20180827103131P030145349431001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SOUTH CAROLINA EPISCOPAL HOME AT STILL HOPES, INC. 401(K) PROFIT SHARING PLAN","003","1988-10-01","SOUTH CAROLINA EPISCOPAL HOME AT STILL HOPES",,,"ONE STILL HOPES DRIVE",,"WEST COLUMBIA","SC","29169",,,,,,,"ONE STILL HOPES DRIVE",,"WEST COLUMBIA","SC","29169",,,,,,,"570175068","8037966490","623000",,,,,,,,,,,,,,,,,,,,,,,,,473,469,,48,517,0,517,225,0,,"2E2F2G2J2K2T3D",,"1",,,,"1",,,,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-08-27",,,,,,"1",,,,,,,,,,,,,,,,,419,,,,"2018-08-27T07:00:00-0500","RAYMOND O. COLSTON JR.","SOUTH CAROLINA EPISCOPAL HOME AT STILL HOPES, INC. 401(K) PROFIT SHARING PLAN","2018-08-27T07:00:00-0500","RAYMOND O. COLSTON JR.",,
"20180827103204P030145350919003","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"CRAWFORD & COMPANY EMPLOYEE BENEFIT PLAN","510","2009-01-01","CRAWFORD & COMPANY & SUBSIDIARIES",,,"5335 TRIANGLE PARKWAY",,"NORCROSS","GA","30092",,,,,,,,,,,,,,,,,,"580506554","4043001081","524290","CRAWFORD & COMPANY, INC. ADMINISTRATIVE COMMITTEE",,"5335 TRIANGLE PARKWAY",,"NORCROSS","GA","30092",,,,,,,"581956222","4043001081",,,,,,,,,,2416,3140,2,0,3142,,,,,,,"4A4B4D4E4F4H4L4Q",,,,"1","1",,,,,,,,,"1","18","1",,,"FILING_RECEIVED","2018-08-27",,,,,,,,,,,,,,,,,,,,,,,2376,"2",,,"2018-08-24T07:00:00-0500","BONNIE C. SAWDEY",,"2018-08-24T07:00:00-0500","BONNIE C. SAWDEY",,
"20180827103204P030145350919001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"KEYSTONE FOOD PRODUCTS INC. WELFARE BENEFITS PLAN","501","1972-03-01","KEYSTONE FOOD PRODUCTS INC.",,,"3767 HECKTOWN ROAD","PO BOX 326","EASTON","PA","180440326",,,,,,,,,,,,,,,,,,"240794987","6102582706","311800",,,,,,,,,,,,,,,,,,,,,,,,,200,200,,,200,,,,,,,"4A4B4F4H","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-08-27",,,,,,"1",,,,,,,,,,,,,,,,,200,"2",,,"2018-08-17T07:00:00-0500","JAMES SANTO",,,,,
"20180827103204P030145350919002","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"AMERICAN PSYCHIATRIC ASSOCIATION PENSION PLAN","004","1989-01-01","AMERICAN PSYCHIATRIC ASSOCIATION",,,"800 MAINE AVENUE SW, SUITE 900",,"WASHINGTON","DC","20024",,,,,,,,,,,,,,,,,,"522168499","2025593900","813000",,,,,,,,,,,,,,,,,,,"2018-08-27T05:34:13-0500","DAVID KEEN",,,,,224,37,78,109,224,0,224,,0,,"1A3H",,,,"1",,,,"1",,"1",,"1","1",,,,"1",,,"FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,37,,,,,,,,,,
"20180808103450P040107344887001","2017-03-01","2018-02-28","2",,,,,,,,,,,,"HORIZONS OF TUSCARAWAS AND CARROLL COUNTIES, INC.","501","2016-03-01","HORIZONS OF TUSCARAWAS AND CARROLL COUNTIES, INC.",,,"220 WEST 4TH STREET",,"DOVER","OH","44622",,,,,,,,,,,,,,,,,,"341195515","3303645415","624100",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,"4B4L","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-08-08",,,,,,"1",,,,,,,,,,,,,,,,,0,"2",,,"2018-08-08T03:00:00-0500","ANETTE MONTGOMERY",,,,,
"20180808103519P030049461183001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"RIDDLES JEWELRY INC EMPLOYEE HEALTH CARE PLAN","502","1988-04-01","RIDDLES GROUP, INC.",,,"2707 MOUNT RUSHMORE ROAD",,"RAPID CITY","SD","57701",,,,,,,,,,,,,,,,,,"460357804","6053432226","448310",,,,,,,,,,,,,,,,,,,,,,,,,332,316,0,0,316,,,,,,,"4A4B4D4E4F4L","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-08-08",,,,,,"1",,,,,,,,,,,,,,,,,332,"2",,,"2018-08-08T03:00:00-0500","DAVID WESTERGAARD",,,,,
"20180808103616P030049461231001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"VBA DEFINED CONTRIBUTION PLAN FOR SONABANK","001","2005-08-01","SONABANK",,,"5500 BROADVIEW AVE SUITE LL1",,"WARRENTON","VA","20186",,,,,,,,,,,,,,,,,,"202453966","5403474521","551111","VBA BENEFITS CORPORATION",,"4490 COX ROAD",,"GLEN ALLEN","VA","23060",,,,,,,"541741662","8006435599",,,,"2018-08-07T13:02:26-0500","BOBBI WEIMER","2018-08-08T07:30:41-0500","SHARON TAYLOR",,,179,138,0,21,159,0,159,109,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,
"20180808103643P040118942529001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"WILLAMETTE VALLEY BANK 401(K) PROFIT SHARING PLAN","001","2001-01-01","WILLAMETTE VALLEY BANK",,,"101 HIGH STREET",,"SALEM","OR","97301",,,,,,,,,,,,,,,,,,"931277376","5034852222","522110",,,,,,,,,,,,,,,,,,,"2018-08-08T10:35:50-0500","RYAN DEMPSTER",,,,,177,165,1,25,191,0,191,122,5,,"2E2F2G2J2K3D",,"1","0","1","0","0","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,149,,,,,,,,,,
"20180808103840P040118946081001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CONTROL CONCEPTS, INC. RETIREMENT PLAN","001","1990-05-01","CONTROL CONCEPTS, INC.",,,"18760 LAKE DRIVE EAST",,"CHANHASSEN","MN","55317",,,,,,,,,,,,,,,,,,"411379624","9524746200","335900",,,,,,,,,,,,,,,,,,,"2018-08-08T06:38:12-0500","KATHLEEN ELIASON",,,,,32,34,0,7,41,0,41,38,2,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,28,,,,,,,,,,
"20180808162700P030115933985001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"BROWN AND ROOT HOURLY EMPLOYEES 401K PLAN","010","1996-02-01","KELLOGG BROWN & ROOT, LLC",,,"601 JEFFERERSON AVE.","SUITE 2916","HOUSTON","TX","770027900",,,,,,,,,,,,,,,,,,"203897734","7137538060","238900","KBR BENEFITS COMMITTEE",,"601 JEFFERSON AVE.",,"HOUSTON","TX","770027900",,,,,,,"203897734","7137538060",,,,"2018-08-08T16:26:39-0500","VALERIE HULSE","2018-08-08T16:26:39-0500","VALERIE HULSE",,,138,0,18,112,130,0,130,130,0,,"2E2F2G2J3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180808163118P040119815329001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"JAMM INC. 401(K) PLAN","001","2010-07-10","JAMM INC.",,,"1 ALMANZORA",,"NEWPORT COAST","CA","92657",,,,,,,,,,,,,,,,,,"800623743","9499293761","447100",,,,,,,,,,,,,,,,,,,"2018-08-08T16:31:05-0500","JEFFREY DAVID GANZ","2018-08-08T16:31:05-0500","JEFFREY DAVID GANZ",,,5,5,0,0,5,0,5,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180808163425P030115950081001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"EYE CENTERS OF FLORIDA 401(K) PLAN","003","2004-01-01","EYE CENTERS OF FLORIDA, P.A.",,,"4101 EVANS AVENUE",,"FT MYERS","FL","33901",,,,,,,,,,,,,,,,,,"591429153","2392751176","621320",,,,,,,,,,,,,,,,,,,,,,,,,271,172,0,90,262,0,262,245,4,,"2E2F2G2J2K2S2T3D3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-08-08",,,,,,"1",,,,,,,,,,,,,,,,,177,,,,"2018-08-06T23:00:00-0500","KATHY MOFFITT",,,,,
"20180808163646P040119829889001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"THE HEAD INSURANCE GROUP, INC. RETIREMENT PLAN","001","2014-08-20","THE HEAD INSURANCE GROUP, INC.",,,"9035 WADSWORTH PARKWAY SUITE 1450",,"WESMINSTER","CO","80021",,,,,,,,,,,,,,,,,,"471649524","3039556494","524150",,,,,,,,,,,,,,,,,,,"2018-08-08T17:36:16-0500","DAVID HEAD",,,,,2,1,0,0,1,0,1,1,0,,"2E2G3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180808163835P040004798229001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","0","0","0","0",,"VCG RETIREMENT PLAN","001","2014-01-01","VANTAGE CONSULTING GROUP LATIN AMERICA, LLC",,,"PO BOX 5422",,"CAGUAS","PR","007265422",,,,,,,,,,,,,,,,,,"660734877","7879613305","541519",,,,,,,,,,,,,,,,,,,"2018-08-08T16:38:11-0500","NATHALIE HERNANDEZ","2018-08-08T16:38:11-0500","NATHALIE HERNANDEZ",,,11,10,0,0,10,0,10,1,0,,"2E2F2G2J3C",,"1","0","1","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,10,,,,,,,,,,
"20180808164104P030005471845001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"MHTB ACCOUNTANCY GROUP OF SILICON VALLEY 401(K) PROFIT SHARING PLAN","002","1995-01-02","MHTB ACCOUNTANCY GROUP OF SILICON VALLEY",,,"1655 WILLOW ST",,"SAN JOSE","CA","951255107",,,,,,,,,,,,,,,,,,"942188070","4082664755","541211",,,,,,,,,,,,,,,,,,,"2018-08-08T12:40:34-0500","ANGELO PEZZONI",,,,,32,23,0,6,29,0,29,29,0,,"2A2E2F2G2J2K2S2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,27,,,,,,,,,,
"20180808164249P040119841121001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"EXPERI-METAL INC. FLEXIBLE BENEFIT PLAN","501","1994-04-01","EXPERI-METAL INC.",,,"6385 WALL STREET",,"STERLING HEIGHTS","MI","48312",,,,,,,"6385 WALL STREET",,"STERLING HEIGHTS","MI","48312",,,,,,,"382837382","5869777800","336300",,,,,,,,,,,,,,,,,,,"2018-08-08T16:39:13-0500","AMANDA BACKUS",,,,,140,150,0,0,150,,,,,,,"4A4B4D4F4E4H4Q","1","0","0","1","1","0","0","0","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,140,"2",,,,,,,,,
"20180808164315P040004798469001","2017-01-01","2017-12-31","3",,"0","1","0","0","0","1","0","0","0",,"GERALD J. SULLIVAN & ASSOCIATES, INC. EMPLOYEES' PROFIT SHARING PLAN","333","1962-12-31","GERALD J. SULLIVAN & ASSOCIATES INC.",,,"800 W. 6TH STREET",,"LOS ANGELES","CA","90017",,,,,,,,,,,,,,,,,,"953460704","2136261000","524210","GERALD J. SULLIVAN & ASSOCIATES INC.",,"800 W. 6TH STREET",,"LOS ANGELES","CA","90017",,,,,,,"953460704","2136261000",,,,,,,,,,222,143,0,79,222,0,222,191,6,,"2E2F2G2J2K3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-08-08",,,,,,,,,,,,,,,,,,,,,,,144,,,,"2018-08-02T07:00:00-0500","PAUL D CUNNINGHAM",,,,,
"20180808164451P030108834919001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"ROSEMARY JOHNSON & ASSOCIATES CLINIC INC. 401(K) PLAN","001","2006-10-31","ROSEMARY JOHNSON & ASSOCIATES CLINIC INCORPORATED",,,"116 E. WALNUT",,"MONROVIA","CA","91016",,,,,,,,,,,,,,,,,,"953413075","6263579934","621340",,,,,,,,,,,,,,,,,,,"2018-08-08T12:44:28-0500","SUSAN LORIN",,,,,21,17,0,4,21,0,21,13,0,,"2E2F2G2J2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,17,,,,,,,,,,
"20180808164710P030108837943001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"SUNSHINE RETIREMENT LIVING LLC WELFARE BENEFIT PLAN","503","2010-07-01","SUNSHINE RETIREMENT LIVING LLC",,,"807 SW INDUSTRIAL WAY",,"BEND","OR","97702",,,,,,,,,,,,,,,,,,"272259301","5413234241","623000",,,,,,,,,,,,,,,,,,,,,,,,,331,305,0,0,305,,,,,,,"4A4B4D4E4F4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","5",,,,"FILING_RECEIVED","2018-08-08",,,,,,"1",,,,,,,,,,,,,,,,,331,"2",,,"2018-08-08T03:00:00-0500","STEPHANIE ANTONI",,,,,
"20180808165404P040107837399001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","1","0","0","0",,"PHYSICIAN CARE ALLIANCE DBA PCA SKIN EMPLOYEE BENEFITS PLAN","501","2017-01-01","PHYSICIAN CARE ALLIANCE DBA PCA SKIN",,,"6210 EAST THOMAS ROAD SOUTH",,"SCOTTSDALE","AZ","85251",,,,,,,,,,,,,,,,,,"205116383","9787666653","812990",,,,,,,,,,,,,,,,,,,"2018-08-08T16:53:04-0500","KRISTA REZAEI",,,,,127,132,0,0,132,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,127,"2",,,,,,,,,
"20180808165535P040119867617001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CONCORD SERVICING CORPORATION WELFARE BENEFIT PLAN","502","2011-04-01","CONCORD SERVICING CORPORATION",,,"4150 N. DRINKWATER BLVD STE 200",,"SCOTTSDALE","AZ","852517620",,,,,,,,,,,,,,,,,,"860617322","4802141944","522292",,,,,,,,,,,,,,,,,,,"2018-08-08T16:54:25-0500","ALEXIS SHORT",,,,,106,121,0,0,121,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","1","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,106,"2",,,,,,,,,
"20180808165917P040119875569001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"WILLIAM J. SKAGGS, DDS, PC PROFIT SHARING PLAN","001","1991-01-01","WILLIAM J. SKAGGS, DDS, PC",,,"2010 JOE TAYLOR ST.",,"NORMAN","OK","73072",,,,,,,,,,,,,,,,,,"731577222","4058507423","621210",,,,,,,,,,,,,,,,,,,"2018-08-08T16:58:55-0500","WILLIAM SKAGGS",,,,,2,2,0,0,2,0,2,2,0,,"2A2E2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180808144236P030108699479001","2017-01-01","2017-12-31","4","M","0","0","0","0","0","0","0","0","0",,"DOMINION ENERGY, INC. DEFINED CONTRIBUTION MASTER TRUST","007",,"DOMINION ENERGY, INC.",,"C/O DOMINION ENERGY SERVICES, INC.","ATTENTION BENEFITS REPORTING",,"RICHMOND","VA","232193927",,,,,,,,,,,,,,,,,,"541229715","8779474636",,"DOMINION ENERGY SERVICES, INC.","ATTENTION BENEFITS REPORTING","701 EAST CARY STREET",,"RICHMOND","VA","232193927",,,,,,,"541962730","8779474636",,,,"2018-08-08T14:41:36-0500","JASON HATCHER, ACCOUNTING MANAGER","2018-08-08T14:41:36-0500","JOSH BLAKENEY, CONTROLLER",,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180808144300P030004490105001","2017-01-01","2017-12-31","2",,"0","1","0","0","1","1","0","0","0",,"HCR MANORCARE WELFARE BENENFIT PLAN","504","1989-01-01","HEARTLAND EMPLOYMENT SERVICES, LLC",,,"333 N SUMMIT ST",,"TOLEDO","OH","436042617",,,,,,,"333 N SUMMIT ST",,"TOLEDO","OH","436042617",,,,,,,"341903270","4192525500","623000","HCR MANORCARE EMPLOYEE BENEFITS COMMITTEE",,"333 N SUMMIT ST",,"TOLEDO","OH","436042617",,,,,,,"341903270","4192525824",,,,"2018-08-08T14:28:29-0500","RYAN MCALEES",,,,,36154,34833,,,34833,,34833,,,,,"4A4B4D4E4F4G4H4I4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","13","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,36154,"2",,,,,,,,,
"20180808144458P040107623767001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"FLORIDA PRESBYTERIAN HOMES EMPLOYEE DENTAL PLAN","505","2010-01-01","FLORIDA PRESBYTERIAN HOMES",,,"16 LAKE HUNTER DRIVE",,"LAKELAND","FL","33803",,,,,,,,,,,,,,,,,,"590760207","8635776040","623000",,,,,,,,,,,,,,,,,,,"2018-08-08T14:38:22-0500","PATTY FEKETE",,,,,162,87,0,0,87,,,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,162,"2",,,,,,,,,
"20180808144551P040107624855001","2017-01-01","2017-12-31","2",,"0",,"0","0","0","1",,,,,"A-1 INTERNATIONAL COURIER SERVICE, INC. 401(K) SAVINGS PLAN","001","1992-01-01","A-1 INTERNATIONAL COURIER SERVICE, INC.",,,"2226 MORRIS AVE",,"UNION","NJ","070835982",,,,,,,,,,,,,,,,,,"222304350","9088512288","492110",,,,,,,,,,,,,,,,,,,"2018-08-08T14:45:45-0500","BARBARA KNAPP","2018-08-08T14:45:45-0500","BARBARA KNAPP",,,150,109,0,14,123,2,125,59,3,,"2E2F2G2J2K2S2T3D",,"1",,"1",,"1",,"1",,"1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,129,,,,,,,,,,
"20180808144633P030115687937001","2017-06-28","2017-12-31","2",,"1",,,"1",,"1",,,,,"HEM DISTRIBUTION INC. RETIREMENT PLAN","001","2017-06-28","HEM DISTRIBUTION INC.",,,"89-29 SHORE PARKWAY",,"HOWARD BEACH","NY","11414",,,,,,,,,,,,,,,,,,"822003665","9176706726","812990",,,,,,,,,,,,,,,,,,,"2018-08-08T15:46:02-0500","FRANK MORGAN",,,,,1,1,0,0,1,0,1,1,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180808144641P030115688449001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CATONSVILLE DENTAL CARE RETIREMENT PLAN & TRUST TRUST","001","1996-01-01","CATONSVILLE DENTAL CARE",,,"616 FREDERICK ROAD",,"CATONSVILLE","MD","21228",,,,,,,,,,,,,,,,,,"134229206","4107471115","621210",,,,,,,,,,,,,,,,,,,,,,,,,22,20,0,2,22,0,22,22,0,,"2A2E2J2K3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","1","0","FILING_RECEIVED","2018-08-08",,,,,,"1",,,,,,,,,,,,,,,,,21,,,,"2018-04-02T23:00:00-0500","EDWARD B. LEIKIN, D.D.S.",,,,,
"20180808144643P040107625879001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"FLORIDA PRESBYTERIAN HOMES EMPLOYEE LIFE INSURANCE PLAN","503","2010-01-01","FLORIDA PRESBYTERIAN HOMES",,,"16 LAKE HUNTER DRIVE",,"LAKELAND","FL","33803",,,,,,,,,,,,,,,,,,"590760207","8635776040","623000",,,,,,,,,,,,,,,,,,,"2018-08-08T14:46:19-0500","PATTY FEKETE",,,,,120,116,0,0,116,,,,,,,"4B4F4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,120,"2",,,,,,,,,
"20180808144645P030115688609001","2017-01-01","2017-12-31","3",,"0","1","0","0","0","0","0","0","0",,"TOTAL H/R 401K PROFIT SHARING PLAN","001","2002-09-01","TOTAL HUMAN RESOURCES, INC.",,,"420 H THE PARKWAY",,"GREER","SC","29650",,,,,,,,,,,,,,,,,,"571088358","8648790500","541214",,,,,,,,,,,,,,,,,,,"2018-08-08T13:37:18-0500","ANTHONY T. THOMAS",,,,,591,544,4,66,614,0,614,341,12,,"2E2F2G2J2K2T",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,448,,,,,,,,,,
"20180808145048P040003535193001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"KATCEF BROTHERS, INC. HEALTH AND WELFARE BENEFIT PLAN","504","2014-02-01","KATCEF BROTHERS, INC.",,,"2404 A AND EAGLE BOULEVARD",,"ANNAPOLIS","MD","21401",,,,,,,,,,,,,,,,,,"520859333","4102242391","424800",,,,,,,,,,,,,,,,,,,"2018-08-08T14:50:02-0500","NEAL KATCEF",,,,,192,185,0,0,185,,,,,,,"4A4B4D4E4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,192,"2",,,,,,,,,
"20180808082309P040107225943001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"JOHN H. BECKERMAN, M.D. PEDIATRIC CARE P.C. 401(K) PROFIT SHARING PLAN AND TRUST","001","1996-01-01","JOHN H. BECKERMAN, M.D. PEDIATRIC CARE P.C.",,,"27790 W. HIGHWAY 22, SUITE 7",,"BARRINGTON","IL","60010",,,,,,,,,,,,,,,,,,"363942555","8473827337","621111",,,,,,,,,,,,,,,,,,,"2018-08-08T08:21:05-0500","JOHN H. BECKERMAN",,,,,17,14,0,2,16,0,16,13,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,15,,,,,,,,,,
